candidate_id,skill,system_extracted,system_skill_value,evidence_count,cv_text,human_skill_present,reviewer_notes
Candidate_011,Mathematics,0,0.0,0,"*************
FULL-STACK DEVELOPER
4 years’ experience (80 % in JAVA Back-End and 20 % in JavaScript Front-End)
Languages:  English, Hebrew, Russian
LinkedIn : ****************************************
Looking for Full-Stack / Back-End Java developer position
EXPERIENCE SUMMARY
Programming languages:  JAVA, JavaScript
Technologies:  microservices, Maven, Spring Boot / Security / Mail / Data / JPA / Config / Netflix Eureka / Validation, Docker, Kafka, JSON, JUnit5 + Hamcrest / Mockito, Google Maps API (geocoding), Swagger, Lombok
Web:  REST API, HTML5, CSS3.
Environments – IDE/tools:  GitHub, Jira, Postman, Eclipse, IntelliJ IDEA, WebStorm, Visual Studio Code.
Databases:  PostgreSQL, MySQL, MongoDB Redis, HSQLDB.
OS: Windows, Mac OS, Linux
EXPERIENCE
July 2020 – now:  JAVA BACK-END developer, Elpisor LTD (Israel, Rehovot) [URL_REMOVED]
The development of a project for an international group of internet-shops to prevent attempts of illegal access by brute-force passwords from blocked IPs. (14 microservices). The application includes the following functionality: receives from clients webservices logs about failure attempts to login; analyzing sequences login attempts from one IP; saving bad IPs to DB; blocking login from bad IPs; email notification about new bad IPs.
The development of a microservices project for a municipality which is intended for an analyzing illegal parking and a sending notification. (15 microservices). The application includes the following functionality: receives messages about cars stops from mobile and stationary cameras; analyzing sequences of messages to check parking or stop; collecting an information from different sources, analyzing information to check parking is legal or illegal; saving illegal parking to DB; notification about illegal parking. Google Maps API (revers geocoding).
The development of a complete logs and bugs analyzing and reporting solution for development purposes (17 microservices). The application includes the following functionality: receiving, analyzing and saving logs to DB, saving bugs to DB, email notification about bugs, search/filter logs using multiple selectors.
Tools summary for all projects: See Technologies & Frameworks and an in addition: user authentication. To synchronous request and send a data to DB is used appropriate drivers (in pom.xml). To send notifications is used Spring Boot Starter Mail. To handle HTTP exceptions is used ExceptionHandler class. The functionality is implemented through back-offices with REST API. To manage properties is used Configuration service (Spring config-server) with properties repository on GitHub. A random generator of a data is used for a testing. Gateway. Google Maps API (geocoding). Lombok. Javax validation. Eclipse.
2017 – 2020: FULLSTACK Developer, Cetera Labs (Russia, Moscow) [URL_REMOVED]
The development of a business website for a cosmetics brand. The development of a website for a digital media (Hi-Teck news). The creation of a corporate portal of a dental-clinic equipment supplier. Websites include a range pages, multiple forms, an authorization, an admin panel, an interaction with databases, sending notifications to users and an administrator. Layout of pages for websites. The creating unit-tests, bug-fixing, creating REST API.
Tools summary. Front: WordPress, custom CMS, HTML5, CSS3, JavaScript, React. Back: Spring Boot, JUnit5 and Mockito, REST API. Postman and Swagger to interact with the API, REST, HTTP. Javax validation. GitHub.
2015 – 2017:  Data scientist, Company ""ConsultantPlus"", Russia, Moscow [URL_REMOVED]
Data analyzing, development of computer reference legal systems ""ConsultantPlus"". Placement of legal documents in databases using an internal database management system. Formation of tables of contents, placement of hyperlinks.
Tools summary: internal database management system. HTML.
EDUCATION
[PHONE_REMOVED] – Master’s degree in Computer reference legal systems, in Omsk Government Academy, Russia.
Courses and special programs:
[PHONE_REMOVED] – Courses «Java Developer» from Geekbrains.
2020 – Special program for adaptation of software developers according to Israel IT technologies.
Recommendations are available upon request.",,
Candidate_011,Monitoring,1,1.0,2,"*************
FULL-STACK DEVELOPER
4 years’ experience (80 % in JAVA Back-End and 20 % in JavaScript Front-End)
Languages:  English, Hebrew, Russian
LinkedIn : ****************************************
Looking for Full-Stack / Back-End Java developer position
EXPERIENCE SUMMARY
Programming languages:  JAVA, JavaScript
Technologies:  microservices, Maven, Spring Boot / Security / Mail / Data / JPA / Config / Netflix Eureka / Validation, Docker, Kafka, JSON, JUnit5 + Hamcrest / Mockito, Google Maps API (geocoding), Swagger, Lombok
Web:  REST API, HTML5, CSS3.
Environments – IDE/tools:  GitHub, Jira, Postman, Eclipse, IntelliJ IDEA, WebStorm, Visual Studio Code.
Databases:  PostgreSQL, MySQL, MongoDB Redis, HSQLDB.
OS: Windows, Mac OS, Linux
EXPERIENCE
July 2020 – now:  JAVA BACK-END developer, Elpisor LTD (Israel, Rehovot) [URL_REMOVED]
The development of a project for an international group of internet-shops to prevent attempts of illegal access by brute-force passwords from blocked IPs. (14 microservices). The application includes the following functionality: receives from clients webservices logs about failure attempts to login; analyzing sequences login attempts from one IP; saving bad IPs to DB; blocking login from bad IPs; email notification about new bad IPs.
The development of a microservices project for a municipality which is intended for an analyzing illegal parking and a sending notification. (15 microservices). The application includes the following functionality: receives messages about cars stops from mobile and stationary cameras; analyzing sequences of messages to check parking or stop; collecting an information from different sources, analyzing information to check parking is legal or illegal; saving illegal parking to DB; notification about illegal parking. Google Maps API (revers geocoding).
The development of a complete logs and bugs analyzing and reporting solution for development purposes (17 microservices). The application includes the following functionality: receiving, analyzing and saving logs to DB, saving bugs to DB, email notification about bugs, search/filter logs using multiple selectors.
Tools summary for all projects: See Technologies & Frameworks and an in addition: user authentication. To synchronous request and send a data to DB is used appropriate drivers (in pom.xml). To send notifications is used Spring Boot Starter Mail. To handle HTTP exceptions is used ExceptionHandler class. The functionality is implemented through back-offices with REST API. To manage properties is used Configuration service (Spring config-server) with properties repository on GitHub. A random generator of a data is used for a testing. Gateway. Google Maps API (geocoding). Lombok. Javax validation. Eclipse.
2017 – 2020: FULLSTACK Developer, Cetera Labs (Russia, Moscow) [URL_REMOVED]
The development of a business website for a cosmetics brand. The development of a website for a digital media (Hi-Teck news). The creation of a corporate portal of a dental-clinic equipment supplier. Websites include a range pages, multiple forms, an authorization, an admin panel, an interaction with databases, sending notifications to users and an administrator. Layout of pages for websites. The creating unit-tests, bug-fixing, creating REST API.
Tools summary. Front: WordPress, custom CMS, HTML5, CSS3, JavaScript, React. Back: Spring Boot, JUnit5 and Mockito, REST API. Postman and Swagger to interact with the API, REST, HTTP. Javax validation. GitHub.
2015 – 2017:  Data scientist, Company ""ConsultantPlus"", Russia, Moscow [URL_REMOVED]
Data analyzing, development of computer reference legal systems ""ConsultantPlus"". Placement of legal documents in databases using an internal database management system. Formation of tables of contents, placement of hyperlinks.
Tools summary: internal database management system. HTML.
EDUCATION
[PHONE_REMOVED] – Master’s degree in Computer reference legal systems, in Omsk Government Academy, Russia.
Courses and special programs:
[PHONE_REMOVED] – Courses «Java Developer» from Geekbrains.
2020 – Special program for adaptation of software developers according to Israel IT technologies.
Recommendations are available upon request.",,
Candidate_011,Reading Comprehension,1,1.0,5,"*************
FULL-STACK DEVELOPER
4 years’ experience (80 % in JAVA Back-End and 20 % in JavaScript Front-End)
Languages:  English, Hebrew, Russian
LinkedIn : ****************************************
Looking for Full-Stack / Back-End Java developer position
EXPERIENCE SUMMARY
Programming languages:  JAVA, JavaScript
Technologies:  microservices, Maven, Spring Boot / Security / Mail / Data / JPA / Config / Netflix Eureka / Validation, Docker, Kafka, JSON, JUnit5 + Hamcrest / Mockito, Google Maps API (geocoding), Swagger, Lombok
Web:  REST API, HTML5, CSS3.
Environments – IDE/tools:  GitHub, Jira, Postman, Eclipse, IntelliJ IDEA, WebStorm, Visual Studio Code.
Databases:  PostgreSQL, MySQL, MongoDB Redis, HSQLDB.
OS: Windows, Mac OS, Linux
EXPERIENCE
July 2020 – now:  JAVA BACK-END developer, Elpisor LTD (Israel, Rehovot) [URL_REMOVED]
The development of a project for an international group of internet-shops to prevent attempts of illegal access by brute-force passwords from blocked IPs. (14 microservices). The application includes the following functionality: receives from clients webservices logs about failure attempts to login; analyzing sequences login attempts from one IP; saving bad IPs to DB; blocking login from bad IPs; email notification about new bad IPs.
The development of a microservices project for a municipality which is intended for an analyzing illegal parking and a sending notification. (15 microservices). The application includes the following functionality: receives messages about cars stops from mobile and stationary cameras; analyzing sequences of messages to check parking or stop; collecting an information from different sources, analyzing information to check parking is legal or illegal; saving illegal parking to DB; notification about illegal parking. Google Maps API (revers geocoding).
The development of a complete logs and bugs analyzing and reporting solution for development purposes (17 microservices). The application includes the following functionality: receiving, analyzing and saving logs to DB, saving bugs to DB, email notification about bugs, search/filter logs using multiple selectors.
Tools summary for all projects: See Technologies & Frameworks and an in addition: user authentication. To synchronous request and send a data to DB is used appropriate drivers (in pom.xml). To send notifications is used Spring Boot Starter Mail. To handle HTTP exceptions is used ExceptionHandler class. The functionality is implemented through back-offices with REST API. To manage properties is used Configuration service (Spring config-server) with properties repository on GitHub. A random generator of a data is used for a testing. Gateway. Google Maps API (geocoding). Lombok. Javax validation. Eclipse.
2017 – 2020: FULLSTACK Developer, Cetera Labs (Russia, Moscow) [URL_REMOVED]
The development of a business website for a cosmetics brand. The development of a website for a digital media (Hi-Teck news). The creation of a corporate portal of a dental-clinic equipment supplier. Websites include a range pages, multiple forms, an authorization, an admin panel, an interaction with databases, sending notifications to users and an administrator. Layout of pages for websites. The creating unit-tests, bug-fixing, creating REST API.
Tools summary. Front: WordPress, custom CMS, HTML5, CSS3, JavaScript, React. Back: Spring Boot, JUnit5 and Mockito, REST API. Postman and Swagger to interact with the API, REST, HTTP. Javax validation. GitHub.
2015 – 2017:  Data scientist, Company ""ConsultantPlus"", Russia, Moscow [URL_REMOVED]
Data analyzing, development of computer reference legal systems ""ConsultantPlus"". Placement of legal documents in databases using an internal database management system. Formation of tables of contents, placement of hyperlinks.
Tools summary: internal database management system. HTML.
EDUCATION
[PHONE_REMOVED] – Master’s degree in Computer reference legal systems, in Omsk Government Academy, Russia.
Courses and special programs:
[PHONE_REMOVED] – Courses «Java Developer» from Geekbrains.
2020 – Special program for adaptation of software developers according to Israel IT technologies.
Recommendations are available upon request.",,
Candidate_011,Science,0,0.0,0,"*************
FULL-STACK DEVELOPER
4 years’ experience (80 % in JAVA Back-End and 20 % in JavaScript Front-End)
Languages:  English, Hebrew, Russian
LinkedIn : ****************************************
Looking for Full-Stack / Back-End Java developer position
EXPERIENCE SUMMARY
Programming languages:  JAVA, JavaScript
Technologies:  microservices, Maven, Spring Boot / Security / Mail / Data / JPA / Config / Netflix Eureka / Validation, Docker, Kafka, JSON, JUnit5 + Hamcrest / Mockito, Google Maps API (geocoding), Swagger, Lombok
Web:  REST API, HTML5, CSS3.
Environments – IDE/tools:  GitHub, Jira, Postman, Eclipse, IntelliJ IDEA, WebStorm, Visual Studio Code.
Databases:  PostgreSQL, MySQL, MongoDB Redis, HSQLDB.
OS: Windows, Mac OS, Linux
EXPERIENCE
July 2020 – now:  JAVA BACK-END developer, Elpisor LTD (Israel, Rehovot) [URL_REMOVED]
The development of a project for an international group of internet-shops to prevent attempts of illegal access by brute-force passwords from blocked IPs. (14 microservices). The application includes the following functionality: receives from clients webservices logs about failure attempts to login; analyzing sequences login attempts from one IP; saving bad IPs to DB; blocking login from bad IPs; email notification about new bad IPs.
The development of a microservices project for a municipality which is intended for an analyzing illegal parking and a sending notification. (15 microservices). The application includes the following functionality: receives messages about cars stops from mobile and stationary cameras; analyzing sequences of messages to check parking or stop; collecting an information from different sources, analyzing information to check parking is legal or illegal; saving illegal parking to DB; notification about illegal parking. Google Maps API (revers geocoding).
The development of a complete logs and bugs analyzing and reporting solution for development purposes (17 microservices). The application includes the following functionality: receiving, analyzing and saving logs to DB, saving bugs to DB, email notification about bugs, search/filter logs using multiple selectors.
Tools summary for all projects: See Technologies & Frameworks and an in addition: user authentication. To synchronous request and send a data to DB is used appropriate drivers (in pom.xml). To send notifications is used Spring Boot Starter Mail. To handle HTTP exceptions is used ExceptionHandler class. The functionality is implemented through back-offices with REST API. To manage properties is used Configuration service (Spring config-server) with properties repository on GitHub. A random generator of a data is used for a testing. Gateway. Google Maps API (geocoding). Lombok. Javax validation. Eclipse.
2017 – 2020: FULLSTACK Developer, Cetera Labs (Russia, Moscow) [URL_REMOVED]
The development of a business website for a cosmetics brand. The development of a website for a digital media (Hi-Teck news). The creation of a corporate portal of a dental-clinic equipment supplier. Websites include a range pages, multiple forms, an authorization, an admin panel, an interaction with databases, sending notifications to users and an administrator. Layout of pages for websites. The creating unit-tests, bug-fixing, creating REST API.
Tools summary. Front: WordPress, custom CMS, HTML5, CSS3, JavaScript, React. Back: Spring Boot, JUnit5 and Mockito, REST API. Postman and Swagger to interact with the API, REST, HTTP. Javax validation. GitHub.
2015 – 2017:  Data scientist, Company ""ConsultantPlus"", Russia, Moscow [URL_REMOVED]
Data analyzing, development of computer reference legal systems ""ConsultantPlus"". Placement of legal documents in databases using an internal database management system. Formation of tables of contents, placement of hyperlinks.
Tools summary: internal database management system. HTML.
EDUCATION
[PHONE_REMOVED] – Master’s degree in Computer reference legal systems, in Omsk Government Academy, Russia.
Courses and special programs:
[PHONE_REMOVED] – Courses «Java Developer» from Geekbrains.
2020 – Special program for adaptation of software developers according to Israel IT technologies.
Recommendations are available upon request.",,
Candidate_011,Speaking,0,0.0,0,"*************
FULL-STACK DEVELOPER
4 years’ experience (80 % in JAVA Back-End and 20 % in JavaScript Front-End)
Languages:  English, Hebrew, Russian
LinkedIn : ****************************************
Looking for Full-Stack / Back-End Java developer position
EXPERIENCE SUMMARY
Programming languages:  JAVA, JavaScript
Technologies:  microservices, Maven, Spring Boot / Security / Mail / Data / JPA / Config / Netflix Eureka / Validation, Docker, Kafka, JSON, JUnit5 + Hamcrest / Mockito, Google Maps API (geocoding), Swagger, Lombok
Web:  REST API, HTML5, CSS3.
Environments – IDE/tools:  GitHub, Jira, Postman, Eclipse, IntelliJ IDEA, WebStorm, Visual Studio Code.
Databases:  PostgreSQL, MySQL, MongoDB Redis, HSQLDB.
OS: Windows, Mac OS, Linux
EXPERIENCE
July 2020 – now:  JAVA BACK-END developer, Elpisor LTD (Israel, Rehovot) [URL_REMOVED]
The development of a project for an international group of internet-shops to prevent attempts of illegal access by brute-force passwords from blocked IPs. (14 microservices). The application includes the following functionality: receives from clients webservices logs about failure attempts to login; analyzing sequences login attempts from one IP; saving bad IPs to DB; blocking login from bad IPs; email notification about new bad IPs.
The development of a microservices project for a municipality which is intended for an analyzing illegal parking and a sending notification. (15 microservices). The application includes the following functionality: receives messages about cars stops from mobile and stationary cameras; analyzing sequences of messages to check parking or stop; collecting an information from different sources, analyzing information to check parking is legal or illegal; saving illegal parking to DB; notification about illegal parking. Google Maps API (revers geocoding).
The development of a complete logs and bugs analyzing and reporting solution for development purposes (17 microservices). The application includes the following functionality: receiving, analyzing and saving logs to DB, saving bugs to DB, email notification about bugs, search/filter logs using multiple selectors.
Tools summary for all projects: See Technologies & Frameworks and an in addition: user authentication. To synchronous request and send a data to DB is used appropriate drivers (in pom.xml). To send notifications is used Spring Boot Starter Mail. To handle HTTP exceptions is used ExceptionHandler class. The functionality is implemented through back-offices with REST API. To manage properties is used Configuration service (Spring config-server) with properties repository on GitHub. A random generator of a data is used for a testing. Gateway. Google Maps API (geocoding). Lombok. Javax validation. Eclipse.
2017 – 2020: FULLSTACK Developer, Cetera Labs (Russia, Moscow) [URL_REMOVED]
The development of a business website for a cosmetics brand. The development of a website for a digital media (Hi-Teck news). The creation of a corporate portal of a dental-clinic equipment supplier. Websites include a range pages, multiple forms, an authorization, an admin panel, an interaction with databases, sending notifications to users and an administrator. Layout of pages for websites. The creating unit-tests, bug-fixing, creating REST API.
Tools summary. Front: WordPress, custom CMS, HTML5, CSS3, JavaScript, React. Back: Spring Boot, JUnit5 and Mockito, REST API. Postman and Swagger to interact with the API, REST, HTTP. Javax validation. GitHub.
2015 – 2017:  Data scientist, Company ""ConsultantPlus"", Russia, Moscow [URL_REMOVED]
Data analyzing, development of computer reference legal systems ""ConsultantPlus"". Placement of legal documents in databases using an internal database management system. Formation of tables of contents, placement of hyperlinks.
Tools summary: internal database management system. HTML.
EDUCATION
[PHONE_REMOVED] – Master’s degree in Computer reference legal systems, in Omsk Government Academy, Russia.
Courses and special programs:
[PHONE_REMOVED] – Courses «Java Developer» from Geekbrains.
2020 – Special program for adaptation of software developers according to Israel IT technologies.
Recommendations are available upon request.",,
Candidate_011,Writing,1,1.0,4,"*************
FULL-STACK DEVELOPER
4 years’ experience (80 % in JAVA Back-End and 20 % in JavaScript Front-End)
Languages:  English, Hebrew, Russian
LinkedIn : ****************************************
Looking for Full-Stack / Back-End Java developer position
EXPERIENCE SUMMARY
Programming languages:  JAVA, JavaScript
Technologies:  microservices, Maven, Spring Boot / Security / Mail / Data / JPA / Config / Netflix Eureka / Validation, Docker, Kafka, JSON, JUnit5 + Hamcrest / Mockito, Google Maps API (geocoding), Swagger, Lombok
Web:  REST API, HTML5, CSS3.
Environments – IDE/tools:  GitHub, Jira, Postman, Eclipse, IntelliJ IDEA, WebStorm, Visual Studio Code.
Databases:  PostgreSQL, MySQL, MongoDB Redis, HSQLDB.
OS: Windows, Mac OS, Linux
EXPERIENCE
July 2020 – now:  JAVA BACK-END developer, Elpisor LTD (Israel, Rehovot) [URL_REMOVED]
The development of a project for an international group of internet-shops to prevent attempts of illegal access by brute-force passwords from blocked IPs. (14 microservices). The application includes the following functionality: receives from clients webservices logs about failure attempts to login; analyzing sequences login attempts from one IP; saving bad IPs to DB; blocking login from bad IPs; email notification about new bad IPs.
The development of a microservices project for a municipality which is intended for an analyzing illegal parking and a sending notification. (15 microservices). The application includes the following functionality: receives messages about cars stops from mobile and stationary cameras; analyzing sequences of messages to check parking or stop; collecting an information from different sources, analyzing information to check parking is legal or illegal; saving illegal parking to DB; notification about illegal parking. Google Maps API (revers geocoding).
The development of a complete logs and bugs analyzing and reporting solution for development purposes (17 microservices). The application includes the following functionality: receiving, analyzing and saving logs to DB, saving bugs to DB, email notification about bugs, search/filter logs using multiple selectors.
Tools summary for all projects: See Technologies & Frameworks and an in addition: user authentication. To synchronous request and send a data to DB is used appropriate drivers (in pom.xml). To send notifications is used Spring Boot Starter Mail. To handle HTTP exceptions is used ExceptionHandler class. The functionality is implemented through back-offices with REST API. To manage properties is used Configuration service (Spring config-server) with properties repository on GitHub. A random generator of a data is used for a testing. Gateway. Google Maps API (geocoding). Lombok. Javax validation. Eclipse.
2017 – 2020: FULLSTACK Developer, Cetera Labs (Russia, Moscow) [URL_REMOVED]
The development of a business website for a cosmetics brand. The development of a website for a digital media (Hi-Teck news). The creation of a corporate portal of a dental-clinic equipment supplier. Websites include a range pages, multiple forms, an authorization, an admin panel, an interaction with databases, sending notifications to users and an administrator. Layout of pages for websites. The creating unit-tests, bug-fixing, creating REST API.
Tools summary. Front: WordPress, custom CMS, HTML5, CSS3, JavaScript, React. Back: Spring Boot, JUnit5 and Mockito, REST API. Postman and Swagger to interact with the API, REST, HTTP. Javax validation. GitHub.
2015 – 2017:  Data scientist, Company ""ConsultantPlus"", Russia, Moscow [URL_REMOVED]
Data analyzing, development of computer reference legal systems ""ConsultantPlus"". Placement of legal documents in databases using an internal database management system. Formation of tables of contents, placement of hyperlinks.
Tools summary: internal database management system. HTML.
EDUCATION
[PHONE_REMOVED] – Master’s degree in Computer reference legal systems, in Omsk Government Academy, Russia.
Courses and special programs:
[PHONE_REMOVED] – Courses «Java Developer» from Geekbrains.
2020 – Special program for adaptation of software developers according to Israel IT technologies.
Recommendations are available upon request.",,
Candidate_012,Active Learning,1,1.0,2,"Full-Stack Developer
SUMMARY Main stack: PHP, Node.js, React.js (Redux, Mobx), MySQL/PostgreSQL.
Don't have experience but would like to develop skills with Python, Golang, MongoDB,
Angular, and Vue.js.
Don't want to work with CSS/LESS/SASS.
WORK Tanndu  Full Stack Developer (  now)
EXPERIENCE Experience with external APIs;
Integrated PayPal and authorization with Apple/Google/Facebook;
Gained experience in ReactJS (Redux, MobX), ReactNative, PHP, MySQL, Docker, Chrome
Extensions;
Deployed projects on AWS/Heroku;
Was involved in the hiring process developer positions, interviewed candidates.
BOOKIE iGaming  Full-Stack Developer (  )
Implemented new features;
Developed strong skills in React JS, Backbone.js, Node.js, PHP;
Migrated the project from gulp + RequireJS to Webpack (ES6);
Acquired software design pattern knowledge;
Gained eld relevant experience;
On-job skills advancement for career growth;
Learned good programming practices from seasoned developers.
Mapsoft  Junior Full-Stack Developer (  )
Implemented new features;
Managed bug xes;
Gained experience in Symfony 2.8, ExtJS.
EDUCATION Belarusian State University of Informatics and Radioelectronics  Bachelor's Degree (2017 
2021)
Engineering-Psychological Maintenance Of Information Technologies
MCB  Associate's Degree (2012  2017)
Information Technology Software
SOFT SKILLS Team player
Condent
Getting things done
Independent
Passionate and enthusiastic
CONTACTS linkedin: 
email: 

whatsapp: 
Powered by",,
Candidate_012,Active Listening,0,0.0,0,"Full-Stack Developer
SUMMARY Main stack: PHP, Node.js, React.js (Redux, Mobx), MySQL/PostgreSQL.
Don't have experience but would like to develop skills with Python, Golang, MongoDB,
Angular, and Vue.js.
Don't want to work with CSS/LESS/SASS.
WORK Tanndu  Full Stack Developer (  now)
EXPERIENCE Experience with external APIs;
Integrated PayPal and authorization with Apple/Google/Facebook;
Gained experience in ReactJS (Redux, MobX), ReactNative, PHP, MySQL, Docker, Chrome
Extensions;
Deployed projects on AWS/Heroku;
Was involved in the hiring process developer positions, interviewed candidates.
BOOKIE iGaming  Full-Stack Developer (  )
Implemented new features;
Developed strong skills in React JS, Backbone.js, Node.js, PHP;
Migrated the project from gulp + RequireJS to Webpack (ES6);
Acquired software design pattern knowledge;
Gained eld relevant experience;
On-job skills advancement for career growth;
Learned good programming practices from seasoned developers.
Mapsoft  Junior Full-Stack Developer (  )
Implemented new features;
Managed bug xes;
Gained experience in Symfony 2.8, ExtJS.
EDUCATION Belarusian State University of Informatics and Radioelectronics  Bachelor's Degree (2017 
2021)
Engineering-Psychological Maintenance Of Information Technologies
MCB  Associate's Degree (2012  2017)
Information Technology Software
SOFT SKILLS Team player
Condent
Getting things done
Independent
Passionate and enthusiastic
CONTACTS linkedin: 
email: 

whatsapp: 
Powered by",,
Candidate_012,Critical Thinking,1,1.0,2,"Full-Stack Developer
SUMMARY Main stack: PHP, Node.js, React.js (Redux, Mobx), MySQL/PostgreSQL.
Don't have experience but would like to develop skills with Python, Golang, MongoDB,
Angular, and Vue.js.
Don't want to work with CSS/LESS/SASS.
WORK Tanndu  Full Stack Developer (  now)
EXPERIENCE Experience with external APIs;
Integrated PayPal and authorization with Apple/Google/Facebook;
Gained experience in ReactJS (Redux, MobX), ReactNative, PHP, MySQL, Docker, Chrome
Extensions;
Deployed projects on AWS/Heroku;
Was involved in the hiring process developer positions, interviewed candidates.
BOOKIE iGaming  Full-Stack Developer (  )
Implemented new features;
Developed strong skills in React JS, Backbone.js, Node.js, PHP;
Migrated the project from gulp + RequireJS to Webpack (ES6);
Acquired software design pattern knowledge;
Gained eld relevant experience;
On-job skills advancement for career growth;
Learned good programming practices from seasoned developers.
Mapsoft  Junior Full-Stack Developer (  )
Implemented new features;
Managed bug xes;
Gained experience in Symfony 2.8, ExtJS.
EDUCATION Belarusian State University of Informatics and Radioelectronics  Bachelor's Degree (2017 
2021)
Engineering-Psychological Maintenance Of Information Technologies
MCB  Associate's Degree (2012  2017)
Information Technology Software
SOFT SKILLS Team player
Condent
Getting things done
Independent
Passionate and enthusiastic
CONTACTS linkedin: 
email: 

whatsapp: 
Powered by",,
Candidate_012,Learning Strategies,1,1.0,1,"Full-Stack Developer
SUMMARY Main stack: PHP, Node.js, React.js (Redux, Mobx), MySQL/PostgreSQL.
Don't have experience but would like to develop skills with Python, Golang, MongoDB,
Angular, and Vue.js.
Don't want to work with CSS/LESS/SASS.
WORK Tanndu  Full Stack Developer (  now)
EXPERIENCE Experience with external APIs;
Integrated PayPal and authorization with Apple/Google/Facebook;
Gained experience in ReactJS (Redux, MobX), ReactNative, PHP, MySQL, Docker, Chrome
Extensions;
Deployed projects on AWS/Heroku;
Was involved in the hiring process developer positions, interviewed candidates.
BOOKIE iGaming  Full-Stack Developer (  )
Implemented new features;
Developed strong skills in React JS, Backbone.js, Node.js, PHP;
Migrated the project from gulp + RequireJS to Webpack (ES6);
Acquired software design pattern knowledge;
Gained eld relevant experience;
On-job skills advancement for career growth;
Learned good programming practices from seasoned developers.
Mapsoft  Junior Full-Stack Developer (  )
Implemented new features;
Managed bug xes;
Gained experience in Symfony 2.8, ExtJS.
EDUCATION Belarusian State University of Informatics and Radioelectronics  Bachelor's Degree (2017 
2021)
Engineering-Psychological Maintenance Of Information Technologies
MCB  Associate's Degree (2012  2017)
Information Technology Software
SOFT SKILLS Team player
Condent
Getting things done
Independent
Passionate and enthusiastic
CONTACTS linkedin: 
email: 

whatsapp: 
Powered by",,
Candidate_012,Mathematics,1,1.0,1,"Full-Stack Developer
SUMMARY Main stack: PHP, Node.js, React.js (Redux, Mobx), MySQL/PostgreSQL.
Don't have experience but would like to develop skills with Python, Golang, MongoDB,
Angular, and Vue.js.
Don't want to work with CSS/LESS/SASS.
WORK Tanndu  Full Stack Developer (  now)
EXPERIENCE Experience with external APIs;
Integrated PayPal and authorization with Apple/Google/Facebook;
Gained experience in ReactJS (Redux, MobX), ReactNative, PHP, MySQL, Docker, Chrome
Extensions;
Deployed projects on AWS/Heroku;
Was involved in the hiring process developer positions, interviewed candidates.
BOOKIE iGaming  Full-Stack Developer (  )
Implemented new features;
Developed strong skills in React JS, Backbone.js, Node.js, PHP;
Migrated the project from gulp + RequireJS to Webpack (ES6);
Acquired software design pattern knowledge;
Gained eld relevant experience;
On-job skills advancement for career growth;
Learned good programming practices from seasoned developers.
Mapsoft  Junior Full-Stack Developer (  )
Implemented new features;
Managed bug xes;
Gained experience in Symfony 2.8, ExtJS.
EDUCATION Belarusian State University of Informatics and Radioelectronics  Bachelor's Degree (2017 
2021)
Engineering-Psychological Maintenance Of Information Technologies
MCB  Associate's Degree (2012  2017)
Information Technology Software
SOFT SKILLS Team player
Condent
Getting things done
Independent
Passionate and enthusiastic
CONTACTS linkedin: 
email: 

whatsapp: 
Powered by",,
Candidate_012,Monitoring,1,1.0,1,"Full-Stack Developer
SUMMARY Main stack: PHP, Node.js, React.js (Redux, Mobx), MySQL/PostgreSQL.
Don't have experience but would like to develop skills with Python, Golang, MongoDB,
Angular, and Vue.js.
Don't want to work with CSS/LESS/SASS.
WORK Tanndu  Full Stack Developer (  now)
EXPERIENCE Experience with external APIs;
Integrated PayPal and authorization with Apple/Google/Facebook;
Gained experience in ReactJS (Redux, MobX), ReactNative, PHP, MySQL, Docker, Chrome
Extensions;
Deployed projects on AWS/Heroku;
Was involved in the hiring process developer positions, interviewed candidates.
BOOKIE iGaming  Full-Stack Developer (  )
Implemented new features;
Developed strong skills in React JS, Backbone.js, Node.js, PHP;
Migrated the project from gulp + RequireJS to Webpack (ES6);
Acquired software design pattern knowledge;
Gained eld relevant experience;
On-job skills advancement for career growth;
Learned good programming practices from seasoned developers.
Mapsoft  Junior Full-Stack Developer (  )
Implemented new features;
Managed bug xes;
Gained experience in Symfony 2.8, ExtJS.
EDUCATION Belarusian State University of Informatics and Radioelectronics  Bachelor's Degree (2017 
2021)
Engineering-Psychological Maintenance Of Information Technologies
MCB  Associate's Degree (2012  2017)
Information Technology Software
SOFT SKILLS Team player
Condent
Getting things done
Independent
Passionate and enthusiastic
CONTACTS linkedin: 
email: 

whatsapp: 
Powered by",,
